ano;esfera_administrativa;cnuc;nome_da_uc;uf;municipios_abrangidos;latitude;longitude;bioma;area_soma_bioma_(ha);grau_de_efetividade;calculo_efetividade;calculo_resultados;calculo_produtos;calculo_contexto;calculo_planejamento;calculo_insumos;calculo_processo
2019;Federal;0000.00.0153;PARQUE NACIONAL DA SERRA GERAL;RS, SC;Cambará do Sul (RS), Jacinto Machado (SC), Praia Grande (SC);-29,12229801;-50,01192976;MATA ATLANTICA;17302;3 - Moderada Efetividade;0.549314652;0.6225;0.625;0.41666667;0.48064481;0.73333333;0.46875
2017;Federal;0000.00.0153;PARQUE NACIONAL DA SERRA GERAL;RS, SC;Cambará do Sul (RS), Jacinto Machado (SC), Praia Grande (SC);-29,12229801;-50,01192976;MATA ATLANTICA;17302;3 - Moderada Efetividade;0.501167075;0.4375;0.875;0.30208333;0.25056705;0.65808824;0.66477273
2020;Federal;0000.00.0153;PARQUE NACIONAL DA SERRA GERAL;RS, SC;Cambará do Sul (RS), Jacinto Machado (SC), Praia Grande (SC);-29,12229801;-50,01192976;MATA ATLANTICA;17302;3 - Moderada Efetividade;0.496162275;0.48797743;0.62962963;0.33333333;0.35865627;0.70758929;0.53125
2017;Federal;0000.00.0154;PARQUE NACIONAL DA TIJUCA;RJ;Rio de Janeiro (RJ);-22,94940459;-43,2710511;MATA ATLANTICA;3958;2 - Efetiva;0.641704592;0.72916667;0.71875;0.34375;0.62131384;0.76875;0.73333333
2018;Federal;0000.00.0154;PARQUE NACIONAL DA TIJUCA;RJ;Rio de Janeiro (RJ);-22,94940459;-43,2710511;MATA ATLANTICA;3958;2 - Efetiva;0.600669379;0.75;0.875;0.19270833;0.52997076;0.725;0.7125
2020;Federal;0000.00.0154;PARQUE NACIONAL DA TIJUCA;RJ;Rio de Janeiro (RJ);-22,94940459;-43,2710511;MATA ATLANTICA;3958;3 - Moderada Efetividade;0.590917198;0.75277778;0.6875;0.35;0.60077605;0.67857143;0.54166667
2019;Federal;0000.00.0154;PARQUE NACIONAL DA TIJUCA;RJ;Rio de Janeiro (RJ);-22,94940459;-43,2710511;MATA ATLANTICA;3958;3 - Moderada Efetividade;0.545844993;0.73333333;0.875;0.1375;0.57036041;0.65625;0.5625
2019;Federal;0000.00.0262;PARQUE NACIONAL DAS ARAUCARIAS;SC;Passos Maia (SC), Ponte Serrada (SC);-26,77393455;-51,94012093;MATA ATLANTICA;12810;3 - Moderada Efetividade;0.541863887;0.76194444;0.5;0.36458333;0.58814148;0.53125;0.55357143
2020;Federal;0000.00.0262;PARQUE NACIONAL DAS ARAUCARIAS;SC;Passos Maia (SC), Ponte Serrada (SC);-26,77393455;-51,94012093;MATA ATLANTICA;12810;3 - Moderada Efetividade;0.532710949;0.72805556;0.5;0.34722222;0.58131309;0.53125;0.5546875
2018;Federal;0000.00.0262;PARQUE NACIONAL DAS ARAUCARIAS;SC;Passos Maia (SC), Ponte Serrada (SC);-26,77393455;-51,94012093;MATA ATLANTICA;12810;3 - Moderada Efetividade;0.488462533;0.83246528;0.41666667;0.375;0.59416775;0.390625;0.421875
2017;Federal;0000.00.0262;PARQUE NACIONAL DAS ARAUCARIAS;SC;Passos Maia (SC), Ponte Serrada (SC);-26,77393455;-51,94012093;MATA ATLANTICA;12810;3 - Moderada Efetividade;0.488462533;0.83246528;0.41666667;0.375;0.59416775;0.390625;0.421875
2020;Federal;0000.00.0155;PARQUE NACIONAL DAS EMAS;GO;Chapadão do Céu (GO), Mineiros (GO);-18,12206889;-52,90799301;CERRADO;132784;2 - Efetiva;0.692904502;0.82862103;0.9;0.5;0.65877411;0.66666667;0.6484375
2019;Federal;0000.00.0155;PARQUE NACIONAL DAS EMAS;GO;Chapadão do Céu (GO), Mineiros (GO);-18,12206889;-52,90799301;CERRADO;132784;2 - Efetiva;0.660183425;0.86597222;0.875;0.5;0.60501543;0.59027778;0.57291667
2018;Federal;0000.00.0155;PARQUE NACIONAL DAS EMAS;GO;Chapadão do Céu (GO), Mineiros (GO);-18,12206889;-52,90799301;CERRADO;132784;2 - Efetiva;0.607080525;0.8125;0.8125;0.5;0.65548255;0.43055556;0.4921875
2020;Federal;0000.00.0156;PARQUE NACIONAL DAS NASCENTES DO RIO PARNAIBA;BA, TO, MA, PI;Formosa do Rio Preto (BA), Lizarda (TO), Mateiros (TO), Alto Parnaíba (MA), Barreiras do Piauí (PI), Corrente (PI), Gilbués (PI), São Félix do Tocantins (TO), São Gonçalo do Gurguéia (PI);-9,969007592;-46,01168322;CERRADO;749766;2 - Efetiva;0.629901638;0.71875;0.55357143;0.45833333;0.61980672;0.88392857;0.59375
2019;Federal;0000.00.0156;PARQUE NACIONAL DAS NASCENTES DO RIO PARNAIBA;BA, TO, MA, PI;Formosa do Rio Preto (BA), Lizarda (TO), Mateiros (TO), Alto Parnaíba (MA), Barreiras do Piauí (PI), Corrente (PI), Gilbués (PI), São Félix do Tocantins (TO), São Gonçalo do Gurguéia (PI);-9,969007592;-46,01168322;CERRADO;749766;2 - Efetiva;0.613687146;0.68055556;0.47916667;0.41666667;0.58334864;0.828125;0.72916667
2018;Federal;0000.00.0156;PARQUE NACIONAL DAS NASCENTES DO RIO PARNAIBA;BA, TO, MA, PI;Formosa do Rio Preto (BA), Lizarda (TO), Mateiros (TO), Alto Parnaíba (MA), Barreiras do Piauí (PI), Corrente (PI), Gilbués (PI), São Félix do Tocantins (TO), São Gonçalo do Gurguéia (PI);-9,969007592;-46,01168322;CERRADO;749766;3 - Moderada Efetividade;0.597072217;0.61111111;0.475;0.41666667;0.6771921;0.8;0.63541667
2017;Federal;0000.00.0156;PARQUE NACIONAL DAS NASCENTES DO RIO PARNAIBA;BA, TO, MA, PI;Formosa do Rio Preto (BA), Lizarda (TO), Mateiros (TO), Alto Parnaíba (MA), Barreiras do Piauí (PI), Corrente (PI), Gilbués (PI), São Félix do Tocantins (TO), São Gonçalo do Gurguéia (PI);-9,969007592;-46,01168322;CERRADO;749766;3 - Moderada Efetividade;0.533869289;0.47048611;0.43055556;0.4375;0.58441408;0.7;0.6
2020;Federal;0000.00.0157;PARQUE NACIONAL DAS SEMPRE VIVAS;MG;Bocaiúva (MG), Buenópolis (MG), Diamantina (MG), Olhos-D'Agua (MG);-17,80569285;-43,77657131;CERRADO;124155;3 - Moderada Efetividade;0.55328758;0.58;0.56439394;0.36666667;0.40707982;0.86309524;0.609375
2019;Federal;0000.00.0157;PARQUE NACIONAL DAS SEMPRE VIVAS;MG;Bocaiúva (MG), Buenópolis (MG), Diamantina (MG), Olhos-D'Agua (MG);-17,80569285;-43,77657131;CERRADO;124155;3 - Moderada Efetividade;0.524969312;0.54694444;0.57440476;0.36666667;0.38338947;0.79017857;0.5546875
2018;Federal;0000.00.0157;PARQUE NACIONAL DAS SEMPRE VIVAS;MG;Bocaiúva (MG), Buenópolis (MG), Diamantina (MG), Olhos-D'Agua (MG);-17,80569285;-43,77657131;CERRADO;124155;3 - Moderada Efetividade;0.50178659;0.45775463;0.45138889;0.33333333;0.40249744;0.76171875;0.65625
2017;Federal;0000.00.0157;PARQUE NACIONAL DAS SEMPRE VIVAS;MG;Bocaiúva (MG), Buenópolis (MG), Diamantina (MG), Olhos-D'Agua (MG);-17,80569285;-43,77657131;CERRADO;124155;3 - Moderada Efetividade;0.45928637;0.35881944;0.48214286;0.28125;0.31231268;0.76838235;0.65340909
2018;Federal;0000.00.0049;PARQUE NACIONAL DE ANAVILHANAS;AM;Novo Airão (AM), Manaus (AM);-2,467616536;-60,81987615;AMAZONIA;350236;2 - Efetiva;0.610510307;0.73717949;0.89583333;0.525;0.53196457;0.51785714;0.5
2019;Federal;0000.00.0049;PARQUE NACIONAL DE ANAVILHANAS;AM;Novo Airão (AM), Manaus (AM);-2,467616536;-60,81987615;AMAZONIA;350236;3 - Moderada Efetividade;0.584393177;0.73865878;0.76851852;0.38888889;0.53992153;0.56770833;0.5546875
2020;Federal;0000.00.0049;PARQUE NACIONAL DE ANAVILHANAS;AM;Novo Airão (AM), Manaus (AM);-2,467616536;-60,81987615;AMAZONIA;350236;3 - Moderada Efetividade;0.572562273;0.7156476;0.79166667;0.4047619;0.5085027;0.54807692;0.515625
2017;Federal;0000.00.0049;PARQUE NACIONAL DE ANAVILHANAS;AM;Novo Airão (AM), Manaus (AM);-2,467616536;-60,81987615;AMAZONIA;350236;3 - Moderada Efetividade;0.543458015;0.615;0.76388889;0.45833333;0.44305556;0.6875;0.375
2018;Federal;0000.00.0158;PARQUE NACIONAL DE APARADOS DA SERRA;RS, SC;Cambará do Sul (RS), Praia Grande (SC);-29,1825433;-50,09871181;MATA ATLANTICA;13148;3 - Moderada Efetividade;0.569799146;0.63375;0.8;0.34375;0.54190705;0.52734375;0.64583333
2019;Federal;0000.00.0158;PARQUE NACIONAL DE APARADOS DA SERRA;RS, SC;Cambará do Sul (RS), Praia Grande (SC);-29,1825433;-50,09871181;MATA ATLANTICA;13148;3 - Moderada Efetividade;0.540700796;0.57326389;0.75416667;0.34027778;0.43398933;0.75416667;0.484375
2017;Federal;0000.00.0158;PARQUE NACIONAL DE APARADOS DA SERRA;RS, SC;Cambará do Sul (RS), Praia Grande (SC);-29,1825433;-50,09871181;MATA ATLANTICA;13148;3 - Moderada Efetividade;0.504972999;0.4375;0.875;0.36574074;0.24620594;0.59926471;0.66477273
2020;Federal;0000.00.0158;PARQUE NACIONAL DE APARADOS DA SERRA;RS, SC;Cambará do Sul (RS), Praia Grande (SC);-29,1825433;-50,09871181;MATA ATLANTICA;13148;3 - Moderada Efetividade;0.495616924;0.44685374;0.66666667;0.375;0.29004196;0.734375;0.5625
2020;Federal;0000.00.1908;PARQUE NACIONAL DE BOA NOVA;BA;Boa Nova (BA), Dário Meira (BA), Manoel Vitorino (BA);-14,38986554;-40,15480787;MATA ATLANTICA;12065;2 - Efetiva;0.622650899;0.77277778;0.67708333;0.46428571;0.58753325;0.72222222;0.55208333
2018;Federal;0000.00.1908;PARQUE NACIONAL DE BOA NOVA;BA;Boa Nova (BA), Dário Meira (BA), Manoel Vitorino (BA);-14,38986554;-40,15480787;MATA ATLANTICA;12065;2 - Efetiva;0.610950182;0.80083333;0.875;0.35648148;0.60338128;0.59722222;0.52777778
2019;Federal;0000.00.1908;PARQUE NACIONAL DE BOA NOVA;BA;Boa Nova (BA), Dário Meira (BA), Manoel Vitorino (BA);-14,38986554;-40,15480787;MATA ATLANTICA;12065;3 - Moderada Efetividade;0.565567267;0.75604167;0.50833333;0.38541667;0.56116906;0.72222222;0.515625
2017;Federal;0000.00.1908;PARQUE NACIONAL DE BOA NOVA;BA;Boa Nova (BA), Dário Meira (BA), Manoel Vitorino (BA);-14,38986554;-40,15480787;MATA ATLANTICA;12065;3 - Moderada Efetividade;0.509708128;0.62111111;0.72916667;0.328125;0.45718243;0.47916667;0.5
2020;Federal;0000.00.0159;PARQUE NACIONAL DE BRASILIA;DF, GO;SOBRADINHO (DF), BRAZLANDIA (DF), Brasília (DF), Padre Bernardo (GO);-15,64055815;-48,01966187;CERRADO;42356;2 - Efetiva;0.628671139;0.72222222;0.55208333;0.46354167;0.55424429;0.85227273;0.66666667
2019;Federal;0000.00.0159;PARQUE NACIONAL DE BRASILIA;DF, GO;SOBRADINHO (DF), BRAZLANDIA (DF), Brasília (DF), Padre Bernardo (GO);-15,64055815;-48,01966187;CERRADO;42356;3 - Moderada Efetividade;0.5464414;0.58343621;0.57291667;0.44270833;0.42271608;0.74166667;0.55625
2017;Federal;0000.00.0159;PARQUE NACIONAL DE BRASILIA;DF, GO;SOBRADINHO (DF), BRAZLANDIA (DF), Brasília (DF), Padre Bernardo (GO);-15,64055815;-48,01966187;CERRADO;42356;3 - Moderada Efetividade;0.519826091;0.56184524;0.58333333;0.421875;0.41158002;0.540625;0.61931818
2018;Federal;0000.00.0159;PARQUE NACIONAL DE BRASILIA;DF, GO;SOBRADINHO (DF), BRAZLANDIA (DF), Brasília (DF), Padre Bernardo (GO);-15,64055815;-48,01966187;CERRADO;42356;3 - Moderada Efetividade;0.503029917;0.49944444;0.60185185;0.40476191;0.36160498;0.61875;0.56818182
2018;Federal;0000.00.0160;PARQUE NACIONAL DE CAPARAO;ES, MG;Iúna (ES), Irupi (ES), Ibitirama (ES), Dores do Rio Preto (ES), Divino de São Lourenço (ES), Alto Jequitibá (MG), Espera Feliz (MG), Caparaó (MG), Alto Caparaó (MG);-20,44621692;-41,7865686;MATA ATLANTICA;31763;2 - Efetiva;0.725896925;0.83224826;0.88690476;0.61111111;0.66341278;0.735;0.65277778
2020;Federal;0000.00.0160;PARQUE NACIONAL DE CAPARAO;ES, MG;Iúna (ES), Irupi (ES), Ibitirama (ES), Dores do Rio Preto (ES), Divino de São Lourenço (ES), Alto Jequitibá (MG), Espera Feliz (MG), Caparaó (MG), Alto Caparaó (MG);-20,44621692;-41,7865686;MATA ATLANTICA;31763;2 - Efetiva;0.650582099;0.79786501;0.72395833;0.4375;0.56115187;0.80833333;0.625
2019;Federal;0000.00.0160;PARQUE NACIONAL DE CAPARAO;ES, MG;Iúna (ES), Irupi (ES), Ibitirama (ES), Dores do Rio Preto (ES), Divino de São Lourenço (ES), Alto Jequitibá (MG), Espera Feliz (MG), Caparaó (MG), Alto Caparaó (MG);-20,44621692;-41,7865686;MATA ATLANTICA;31763;3 - Moderada Efetividade;0.558420432;0.7332989;0.65972222;0.375;0.4694166;0.69886364;0.47916667
2017;Federal;0000.00.0161;PARQUE NACIONAL DE ILHA GRANDE;MS, PR;Eldorado (MS), Itaquiraí (MS), Mundo Novo (MS), Naviraí (MS), Guaíra (PR), Icaraíma (PR), São Jorge do Patrocínio (PR), Vila Alta (PR), Altânia (PR);-23,69155411;-53,99043092;MATA ATLANTICA;76138;3 - Moderada Efetividade;0.560762167;0.65284208;0.52083333;0.41666667;0.49521152;0.7375;0.57386364
2019;Federal;0000.00.0161;PARQUE NACIONAL DE ILHA GRANDE;MS, PR;Eldorado (MS), Itaquiraí (MS), Mundo Novo (MS), Naviraí (MS), Guaíra (PR), Icaraíma (PR), São Jorge do Patrocínio (PR), Vila Alta (PR), Altânia (PR);-23,69155411;-53,99043092;MATA ATLANTICA;76138;3 - Moderada Efetividade;0.560103302;0.57589286;0.575;0.42708333;0.45072829;0.75;0.6171875
2018;Federal;0000.00.0161;PARQUE NACIONAL DE ILHA GRANDE;MS, PR;Eldorado (MS), Itaquiraí (MS), Mundo Novo (MS), Naviraí (MS), Guaíra (PR), Icaraíma (PR), São Jorge do Patrocínio (PR), Vila Alta (PR), Altânia (PR);-23,69155411;-53,99043092;MATA ATLANTICA;76138;3 - Moderada Efetividade;0.550374862;0.58506944;0.45833333;0.39583333;0.51695799;0.790625;0.59134615
2020;Federal;0000.00.0161;PARQUE NACIONAL DE ILHA GRANDE;MS, PR;Eldorado (MS), Itaquiraí (MS), Mundo Novo (MS), Naviraí (MS), Guaíra (PR), Icaraíma (PR), São Jorge do Patrocínio (PR), Vila Alta (PR), Altânia (PR);-23,69155411;-53,99043092;MATA ATLANTICA;76138;3 - Moderada Efetividade;0.526562927;0.37957058;0.48611111;0.41666667;0.46512821;0.7797619;0.6875
2020;Federal;0000.00.0162;PARQUE NACIONAL DE JERICOACOARA;CE;Jijoca de Jericoacoara (CE), Cruz (CE);-2,817339428;-40,49630143;CAATINGA;8863;3 - Moderada Efetividade;0.585604828;0.51099537;0.60833333;0.46666667;0.41681658;0.91015625;0.675
2018;Federal;0000.00.0162;PARQUE NACIONAL DE JERICOACOARA;CE;Jijoca de Jericoacoara (CE), Cruz (CE);-2,817339428;-40,49630143;CAATINGA;8863;3 - Moderada Efetividade;0.4489946;0.36041667;0.55681818;0.44791667;0.26412043;0.54261364;0.59821429
2019;Federal;0000.00.0162;PARQUE NACIONAL DE JERICOACOARA;CE;Jijoca de Jericoacoara (CE), Cruz (CE);-2,817339428;-40,49630143;CAATINGA;8863;3 - Moderada Efetividade;0.430910649;0.34166667;0.51736111;0.40277778;0.25766494;0.5625;0.578125
2020;Federal;0000.00.0163;PARQUE NACIONAL DE PACAAS NOVOS;RO;Alvorada D'Oeste (RO), Campo Novo de Rondônia (RO), Governador Jorge Teixeira (RO), Guajará-Mirim (RO), Mirante da Serra (RO), Nova Mamoré (RO);-11,13291139;-63,33343697;AMAZONIA;708680;3 - Moderada Efetividade;0.594254444;0.73263889;0.65277778;0.32291667;0.66531352;0.66964286;0.59375
2019;Federal;0000.00.0163;PARQUE NACIONAL DE PACAAS NOVOS;RO;Alvorada D'Oeste (RO), Campo Novo de Rondônia (RO), Governador Jorge Teixeira (RO), Guajará-Mirim (RO), Mirante da Serra (RO), Nova Mamoré (RO);-11,13291139;-63,33343697;AMAZONIA;708680;3 - Moderada Efetividade;0.563083514;0.625;0.72916667;0.32291667;0.59013263;0.63392857;0.55
2018;Federal;0000.00.0164;PARQUE NACIONAL DE SAINT-HILAIRE/LANGE;PR;Guaratuba (PR), Matinhos (PR), Morretes (PR), Paranaguá (PR);-25,69679406;-48,64295355;MATA ATLANTICA;24352;2 - Efetiva;0.606676219;0.55638889;0.66666667;0.46590909;0.56832596;0.84375;0.5859375
2017;Federal;0000.00.0164;PARQUE NACIONAL DE SAINT-HILAIRE/LANGE;PR;Guaratuba (PR), Matinhos (PR), Morretes (PR), Paranaguá (PR);-25,69679406;-48,64295355;MATA ATLANTICA;24352;3 - Moderada Efetividade;0.586798322;0.49222222;0.66666667;0.45833333;0.53889233;0.85267857;0.5703125
2019;Federal;0000.00.0164;PARQUE NACIONAL DE SAINT-HILAIRE/LANGE;PR;Guaratuba (PR), Matinhos (PR), Morretes (PR), Paranaguá (PR);-25,69679406;-48,64295355;MATA ATLANTICA;24352;3 - Moderada Efetividade;0.578368109;0.62202381;0.48106061;0.41666667;0.61828633;0.81845238;0.55555556
2020;Federal;0000.00.0164;PARQUE NACIONAL DE SAINT-HILAIRE/LANGE;PR;Guaratuba (PR), Matinhos (PR), Morretes (PR), Paranaguá (PR);-25,69679406;-48,64295355;MATA ATLANTICA;24352;3 - Moderada Efetividade;0.514876232;0.60069444;0.47435897;0.35;0.50261102;0.69021739;0.5078125
2018;Federal;0000.00.0165;PARQUE NACIONAL DE SAO JOAQUIM;SC;Urubici (SC), Orleans (SC), Grão Pará (SC), Bom Jardim da Serra (SC);-28,18113672;-49,51407522;MATA ATLANTICA;49672;3 - Moderada Efetividade;0.538548522;0.68572917;0.56845238;0.41666667;0.47622454;0.55625;0.55
2019;Federal;0000.00.0165;PARQUE NACIONAL DE SAO JOAQUIM;SC;Urubici (SC), Orleans (SC), Grão Pará (SC), Bom Jardim da Serra (SC);-28,18113672;-49,51407522;MATA ATLANTICA;49672;3 - Moderada Efetividade;0.521211284;0.61319444;0.57107843;0.47619048;0.39948841;0.57175926;0.515625
2020;Federal;0000.00.0165;PARQUE NACIONAL DE SAO JOAQUIM;SC;Urubici (SC), Orleans (SC), Grão Pará (SC), Bom Jardim da Serra (SC);-28,18113672;-49,51407522;MATA ATLANTICA;49672;3 - Moderada Efetividade;0.481627118;0.52819444;0.52777778;0.46428571;0.35292898;0.55871212;0.484375
2017;Federal;0000.00.0165;PARQUE NACIONAL DE SAO JOAQUIM;SC;Urubici (SC), Orleans (SC), Grão Pará (SC), Bom Jardim da Serra (SC);-28,18113672;-49,51407522;MATA ATLANTICA;49672;3 - Moderada Efetividade;0.479260105;0.74319444;0.60606061;0.32575758;0.50816129;0.29166667;0.48214286
2017;Federal;0000.00.0166;PARQUE NACIONAL DE SETE CIDADES;PI;Piracuruca (PI), Brasileira (PI);-4,100374046;-41,71202019;CERRADO;6304;3 - Moderada Efetividade;0.54614968;0.66875;0.875;0.5;0.50745555;0.36805556;0.41666667
2018;Federal;0000.00.0166;PARQUE NACIONAL DE SETE CIDADES;PI;Piracuruca (PI), Brasileira (PI);-4,100374046;-41,71202019;CERRADO;6304;3 - Moderada Efetividade;0.481309502;0.53777778;0.875;0.5;0.38341362;0.27604167;0.3875
2019;Federal;0000.00.0166;PARQUE NACIONAL DE SETE CIDADES;PI;Piracuruca (PI), Brasileira (PI);-4,100374046;-41,71202019;CERRADO;6304;3 - Moderada Efetividade;0.461335724;0.42013889;0.875;0.5;0.25554378;0.34895833;0.47321429
2020;Federal;0000.00.0166;PARQUE NACIONAL DE SETE CIDADES;PI;Piracuruca (PI), Brasileira (PI);-4,100374046;-41,71202019;CERRADO;6304;3 - Moderada Efetividade;0.460846908;0.42013889;0.8;0.5;0.31000386;0.34375;0.4609375
2019;Federal;0000.00.0167;PARQUE NACIONAL DE UBAJARA;CE;Ubajara (CE), Tianguá (CE), Frecheirinha (CE);-3,753890823;-40,91042733;CAATINGA;6269;2 - Efetiva;0.666825424;0.76186343;0.69907407;0.43055556;0.61229223;0.87228261;0.67361111
2020;Federal;0000.00.0167;PARQUE NACIONAL DE UBAJARA;CE;Ubajara (CE), Tianguá (CE), Frecheirinha (CE);-3,753890823;-40,91042733;CAATINGA;6269;2 - Efetiva;0.642564598;0.71526343;0.64583333;0.43055556;0.56110205;0.93125;0.6328125
2018;Federal;0000.00.0167;PARQUE NACIONAL DE UBAJARA;CE;Ubajara (CE), Tianguá (CE), Frecheirinha (CE);-3,753890823;-40,91042733;CAATINGA;6269;2 - Efetiva;0.60596288;0.67515432;0.65277778;0.38333333;0.61398898;0.6953125;0.65340909
2017;Federal;0000.00.0167;PARQUE NACIONAL DE UBAJARA;CE;Ubajara (CE), Tianguá (CE), Frecheirinha (CE);-3,753890823;-40,91042733;CAATINGA;6269;3 - Moderada Efetividade;0.557174097;0.52013889;0.56666667;0.36111111;0.59159581;0.67613636;0.66666667
2019;Federal;0000.00.3410;PARQUE NACIONAL DO ACARI;AM;Apuí (AM), Borba (AM), Novo Aripuanã (AM);-6,248672309;-59,31267737;AMAZONIA;896436;3 - Moderada Efetividade;0.486002706;0.22916667;0.45833333;0.4375;0.59665126;0.85416667;0.4375
2020;Federal;0000.00.3410;PARQUE NACIONAL DO ACARI;AM;Apuí (AM), Borba (AM), Novo Aripuanã (AM);-6,248672309;-59,31267737;AMAZONIA;896436;3 - Moderada Efetividade;0.472833091;0.21527778;0.45833333;0.4375;0.54096664;0.61111111;0.671875
2018;Federal;0000.00.3410;PARQUE NACIONAL DO ACARI;AM;Apuí (AM), Borba (AM), Novo Aripuanã (AM);-6,248672309;-59,31267737;AMAZONIA;896436;4 - Reduzida Efetividade;0.378884364;0.15798611;0.5;0.38888889;0.49612404;0.39583333;0.4375
2017;Federal;0000.00.3410;PARQUE NACIONAL DO ACARI;AM;Apuí (AM), Borba (AM), Novo Aripuanã (AM);-6,248672309;-59,31267737;AMAZONIA;896436;4 - Reduzida Efetividade;0.201764257;0.14583333;0.5;0.29166667;0.43056356;0.0;0.3125
2019;Federal;0000.00.1910;PARQUE NACIONAL DO ALTO CARIRI;BA;Guaratinga (BA);-16,38569301;-39,9853705;MATA ATLANTICA;19238;4 - Reduzida Efetividade;0.376702751;0.37065972;0.44270833;0.22916667;0.29134029;0.55208333;0.4296875
2020;Federal;0000.00.1910;PARQUE NACIONAL DO ALTO CARIRI;BA;Guaratinga (BA);-16,38569301;-39,9853705;MATA ATLANTICA;19238;4 - Reduzida Efetividade;0.372042499;0.42057292;0.44270833;0.22916667;0.25174373;0.5;0.4375
2018;Federal;0000.00.1910;PARQUE NACIONAL DO ALTO CARIRI;BA;Guaratinga (BA);-16,38569301;-39,9853705;MATA ATLANTICA;19238;4 - Reduzida Efetividade;0.325556451;0.33333333;0.41666667;0.22916667;0.140625;0.4875;0.4375
2020;Federal;0000.00.0168;PARQUE NACIONAL DO ARAGUAIA;TO;Lagoa da Confusão (TO), Pium (TO);-10,55758674;-50,16463495;CERRADO;555478;3 - Moderada Efetividade;0.49525699;0.5952381;0.52083333;0.38194444;0.40510913;0.56578947;0.5234375
2019;Federal;0000.00.0168;PARQUE NACIONAL DO ARAGUAIA;TO;Lagoa da Confusão (TO), Pium (TO);-10,55758674;-50,16463495;CERRADO;555478;3 - Moderada Efetividade;0.47017114;0.52380952;0.52083333;0.38194444;0.33244852;0.59539474;0.5
2018;Federal;0000.00.0168;PARQUE NACIONAL DO ARAGUAIA;TO;Lagoa da Confusão (TO), Pium (TO);-10,55758674;-50,16463495;CERRADO;555478;3 - Moderada Efetividade;0.462424692;0.53401361;0.52083333;0.38194444;0.31780754;0.58223684;0.475
2017;Federal;0000.00.0168;PARQUE NACIONAL DO ARAGUAIA;TO;Lagoa da Confusão (TO), Pium (TO);-10,55758674;-50,16463495;CERRADO;555478;3 - Moderada Efetividade;0.456295474;0.47352431;0.52083333;0.38194444;0.3377286;0.58223684;0.475
2020;Federal;0000.00.3652;PARQUE NACIONAL DO BOQUEIRAO DA ONCA;BA;Campo Formoso (BA), Juazeiro (BA), Sento Sé (BA), Sobradinho (BA);-10,0204175;-41,53411066;CAATINGA;346909;3 - Moderada Efetividade;0.526510948;0.496875;0.55555556;0.5;0.38040116;0.68229167;0.58035714
2019;Federal;0000.00.3652;PARQUE NACIONAL DO BOQUEIRAO DA ONCA;BA;Campo Formoso (BA), Juazeiro (BA), Sento Sé (BA), Sobradinho (BA);-10,0204175;-41,53411066;CAATINGA;346909;3 - Moderada Efetividade;0.486691205;0.59098307;0.42361111;0.26388889;0.43658541;0.675;0.58035714
2018;Federal;0000.00.3652;PARQUE NACIONAL DO BOQUEIRAO DA ONCA;BA;Campo Formoso (BA), Juazeiro (BA), Sento Sé (BA), Sobradinho (BA);-10,0204175;-41,53411066;CAATINGA;346909;4 - Reduzida Efetividade;0.276828751;0.07583333;0.33333333;0.15277778;0.35194419;0.46022727;0.5390625
2018;Federal;0000.00.0169;PARQUE NACIONAL DO CABO ORANGE;AP;Calçoene (AP), Oiapoque (AP);3,650027358;-51,18958975;AMAZONIA;657328;3 - Moderada Efetividade;0.596436551;0.76530612;0.73958333;0.51041667;0.49339749;0.55208333;0.54464286
2017;Federal;0000.00.0169;PARQUE NACIONAL DO CABO ORANGE;AP;Calçoene (AP), Oiapoque (AP);3,650027358;-51,18958975;AMAZONIA;657328;3 - Moderada Efetividade;0.566370409;0.61805556;0.73958333;0.52083333;0.38612537;0.62053571;0.55208333
2019;Federal;0000.00.0169;PARQUE NACIONAL DO CABO ORANGE;AP;Calçoene (AP), Oiapoque (AP);3,650027358;-51,18958975;AMAZONIA;657328;3 - Moderada Efetividade;0.528639787;0.569161;0.5625;0.52777778;0.40628307;0.62239583;0.50892857
